driver_id,joining_timestamp,city,avg_rating,total_rides,is_active,last_active_timestamp
D_1734,2025-01-22 16:58:14,Delhi,4.6,0,True,
D_1735,2024-12-09 18:52:31,Indore,4.4,0,True,
D_1736,2025-03-26 10:16:14,Coimbatore,4.8,0,True,
D_1737,2025-03-01 06:04:34,Kochi,4.6,0,True,
D_1738,2024-02-10 20:58:40,Hyderabad,4.5,0,True,
D_1739,2024-07-14 13:01:00,Hyderabad,4.4,0,True,
D_1740,2024-05-12 19:55:54,Jaipur,4.7,0,True,
D_1741,2024-03-06 13:28:37,Kochi,4.7,0,False,
D_1742,2025-03-04 15:29:00,Hyderabad,4.9,0,True,
D_1743,2024-12-29 20:40:47,Bangalore,4.4,0,True,
D_1744,2024-11-08 20:55:21,Indore,4.8,0,True,
D_1745,2025-04-28 06:03:43,Jaipur,4.2,0,True,
D_1746,2024-01-09 01:59:08,Bangalore,4.2,0,True,
D_1747,2024-10-21 19:11:17,Kochi,4.2,0,False,
D_1748,2024-11-22 07:02:48,Jaipur,4.9,0,True,
D_1749,2025-04-14 00:42:45,Jaipur,4.2,0,True,
D_1750,2024-03-24 08:15:15,Hyderabad,4.7,0,False,
D_1751,2025-03-14 08:32:04,Bangalore,4.5,0,True,
D_1752,2025-05-09 15:34:28,Kochi,4.2,0,True,
D_1753,2025-03-04 17:43:43,Jaipur,4.3,0,True,
D_1754,2024-01-10 18:14:54,Kochi,4.5,0,False,
D_1755,2024-12-04 17:25:32,Coimbatore,4.5,0,True,
D_1756,2024-01-27 18:41:28,Hyderabad,4.3,0,True,
D_1757,2025-02-11 18:32:45,Coimbatore,3.9,0,True,
D_1758,2024-08-08 06:24:41,Kochi,4.2,0,True,
D_1759,2024-02-19 18:43:18,Coimbatore,4.4,0,True,
D_1760,2024-05-09 10:51:16,Mumbai,5.0,0,True,
D_1761,2024-05-31 11:34:12,Coimbatore,4.2,0,True,
D_1762,2024-11-08 10:16:26,Mumbai,4.4,0,True,
D_1763,2024-03-07 19:19:46,Hyderabad,4.3,0,True,
D_1764,2024-02-27 07:07:52,Mumbai,3.5,0,True,
D_1765,2024-08-17 15:04:42,Delhi,4.6,0,True,
D_1766,2025-01-04 20:57:47,Coimbatore,4.3,0,True,
D_1767,2025-05-15 14:52:58,Hyderabad,5.0,0,True,
D_1768,2024-07-19 08:48:14,Bangalore,4.2,0,True,
D_1769,2024-09-20 18:35:21,Bangalore,4.7,0,True,
D_1770,2024-02-24 17:59:36,Mumbai,4.1,0,True,
D_1771,2025-05-05 01:35:36,Hyderabad,4.5,0,True,
D_1772,2025-04-14 09:28:15,Bangalore,4.0,0,False,
D_1773,2024-08-11 12:51:31,Coimbatore,4.0,0,True,
D_1774,2024-09-19 09:30:13,Kochi,4.4,0,True,
D_1775,2025-01-03 06:20:55,Mumbai,4.5,0,True,
D_1776,2024-12-01 07:18:26,Indore,4.0,0,True,
D_1777,2025-02-14 10:27:59,Delhi,4.6,0,True,
D_1778,2024-07-17 17:28:47,Bangalore,4.6,0,True,
D_1779,2024-09-01 11:06:25,Hyderabad,4.1,0,False,
D_1780,2024-04-26 09:06:08,Jaipur,4.7,0,True,
D_1781,2024-08-27 18:38:14,Jaipur,4.5,0,True,
D_1782,2024-03-25 16:48:08,Kochi,4.0,0,False,
D_1783,2024-02-10 18:29:18,Mumbai,5.0,0,True,
D_1784,2024-01-20 16:21:49,Delhi,4.5,0,True,
D_1785,2025-05-16 18:03:25,Kochi,4.0,0,False,
D_1786,2024-12-30 11:04:11,Hyderabad,5.0,0,True,
D_1787,2024-10-16 07:35:44,Mumbai,4.8,0,False,
D_1788,2025-05-19 13:36:39,Bangalore,4.7,0,True,
D_1789,2025-03-24 13:15:09,Coimbatore,4.6,0,True,
D_1790,2024-04-22 15:12:24,Mumbai,4.5,0,True,
D_1791,2024-11-11 06:01:57,Indore,4.2,0,False,
D_1792,2024-11-27 06:43:18,Coimbatore,4.9,0,True,
D_1793,2024-05-26 07:33:33,Jaipur,4.5,0,True,
D_1794,2024-03-27 09:48:21,Jaipur,4.7,0,True,
D_1795,2025-02-12 10:54:31,Jaipur,4.5,0,True,
D_1796,2025-02-14 15:28:05,Jaipur,4.5,0,True,
D_1797,2025-03-11 11:51:35,Mumbai,4.7,0,False,
D_1798,2024-07-28 09:53:15,Delhi,3.8,0,False,
D_1799,2024-01-24 08:31:46,Indore,4.3,0,True,
D_1800,2024-02-18 19:52:57,Mumbai,4.2,0,True,
D_1801,2024-03-22 13:40:31,Indore,4.3,0,True,
D_1802,2025-01-08 17:56:32,Hyderabad,4.8,0,True,
D_1803,2024-06-04 03:31:59,Hyderabad,4.6,0,True,
D_1804,2024-10-26 17:11:12,Mumbai,4.6,0,True,
D_1805,2024-08-25 12:40:42,Delhi,3.8,0,False,
D_1806,2024-07-13 07:38:55,Bangalore,4.4,0,True,
D_1807,2024-01-24 18:13:50,Mumbai,3.8,0,False,
D_1808,2024-03-22 19:58:12,Kochi,3.9,0,True,
D_1809,2025-04-05 10:26:29,Kochi,4.1,0,True,
D_1810,2024-05-18 16:52:37,Jaipur,4.5,0,True,
D_1811,2025-02-19 17:43:13,Indore,4.3,0,True,
D_1812,2024-05-08 08:09:32,Jaipur,4.6,0,True,
D_1813,2025-01-23 19:47:19,Coimbatore,4.2,0,False,
D_1814,2024-08-25 07:26:09,Hyderabad,4.4,0,True,
D_1815,2024-06-22 14:06:42,Indore,4.0,0,False,
D_1816,2024-12-16 09:01:07,Jaipur,3.8,0,True,
D_1817,2024-02-27 19:55:34,Bangalore,4.4,0,True,
D_1818,2025-04-17 06:43:01,Delhi,4.7,0,True,
D_1819,2024-02-14 13:54:24,Hyderabad,4.4,0,True,
D_1820,2025-03-14 17:51:25,Kochi,4.3,0,True,
D_1821,2024-09-01 18:19:39,Bangalore,4.6,0,True,
D_1822,2025-05-31 03:55:55,Kochi,4.5,0,True,
D_1823,2024-02-02 11:59:50,Kochi,4.7,0,True,
D_1824,2024-09-26 20:18:46,Delhi,4.8,0,True,
D_1825,2024-05-20 10:44:00,Coimbatore,4.8,0,False,
D_1826,2024-04-02 20:14:16,Delhi,3.7,0,True,
D_1827,2024-05-31 15:11:26,Kochi,4.1,0,True,
D_1828,2024-03-26 18:04:34,Coimbatore,4.8,0,False,
D_1829,2025-01-19 06:53:55,Delhi,4.3,0,True,
D_1830,2024-08-06 13:36:00,Indore,4.4,0,True,
D_1831,2025-01-18 08:24:26,Jaipur,5.0,0,True,
D_1832,2024-11-20 17:12:35,Indore,4.7,0,True,
D_1833,2024-10-09 11:03:02,Hyderabad,4.4,0,True,
D_1834,2025-06-10 11:31:05,Indore,4.1,0,False,
D_1835,2024-03-21 00:07:18,Indore,4.1,0,False,
D_1836,2025-02-10 07:59:31,Bangalore,4.5,0,True,
D_1837,2024-03-19 16:57:18,Delhi,4.6,0,True,
D_1838,2024-04-12 17:15:14,Mumbai,4.1,0,False,
D_1839,2024-07-02 09:37:56,Jaipur,4.6,0,True,
D_1840,2024-07-19 19:24:34,Hyderabad,4.3,0,True,
D_1841,2024-04-02 13:31:14,Coimbatore,5.0,0,True,
D_1842,2024-02-08 11:22:03,Bangalore,4.8,0,True,
D_1843,2024-09-09 07:04:36,Indore,4.3,0,False,
D_1844,2024-09-06 18:58:12,Jaipur,4.5,0,False,
D_1845,2025-04-03 20:56:18,Jaipur,4.4,0,False,
D_1846,2025-03-02 14:20:07,Jaipur,4.2,0,True,
D_1847,2024-10-17 04:29:25,Kochi,4.6,0,True,
D_1848,2024-12-11 08:35:42,Delhi,4.2,0,True,
D_1849,2025-03-03 16:03:00,Delhi,4.5,0,True,
D_1850,2025-06-23 13:57:54,Coimbatore,4.5,0,True,
D_1851,2024-07-03 09:13:03,Indore,3.9,0,True,
D_1852,2024-01-18 02:41:25,Hyderabad,4.5,0,True,
D_1853,2024-09-25 18:21:42,Mumbai,4.6,0,True,
D_1854,2024-02-26 13:57:10,Mumbai,4.1,0,False,
D_1855,2024-01-24 15:11:03,Mumbai,4.0,0,True,
D_1856,2024-02-11 21:49:09,Bangalore,4.7,0,True,
D_1857,2024-05-04 18:49:37,Hyderabad,4.4,0,True,
D_1858,2025-05-28 12:41:05,Jaipur,4.3,0,True,
D_1859,2025-05-14 15:05:45,Hyderabad,4.5,0,True,
D_1860,2024-07-09 15:37:15,Delhi,4.6,0,False,
D_1861,2025-05-12 13:09:04,Bangalore,4.5,0,False,
D_1862,2024-09-29 19:36:37,Bangalore,4.5,0,True,
D_1863,2024-01-27 14:27:56,Mumbai,4.4,0,True,
D_1864,2024-12-16 20:46:21,Hyderabad,4.4,0,True,
D_1865,2025-06-27 08:33:34,Jaipur,5.0,0,True,
D_1866,2024-10-16 16:00:47,Kochi,4.6,0,True,
D_1867,2024-02-21 19:41:39,Mumbai,4.7,0,True,
D_1868,2024-02-26 08:13:02,Bangalore,4.3,0,True,
D_1869,2024-01-28 18:46:24,Coimbatore,4.6,0,True,
D_1870,2024-09-06 16:04:32,Delhi,4.6,0,True,
D_1871,2024-09-20 18:17:23,Jaipur,4.5,0,False,
D_1872,2024-01-13 18:30:43,Coimbatore,4.7,0,True,
D_1873,2025-04-12 07:54:25,Bangalore,4.3,0,True,
D_1874,2024-02-22 12:52:52,Indore,4.7,0,True,
D_1875,2024-08-29 15:36:59,Bangalore,4.3,0,True,
D_1876,2024-07-06 08:11:12,Indore,4.4,0,True,
D_1877,2024-03-08 19:18:50,Delhi,5.0,0,True,
D_1878,2024-09-16 14:12:21,Mumbai,4.7,0,True,
D_1879,2024-01-18 09:57:00,Jaipur,5.0,0,False,
D_1880,2024-05-01 02:14:02,Indore,4.6,0,False,
D_1881,2024-10-27 12:12:36,Jaipur,4.7,0,False,
D_1882,2024-12-26 20:04:48,Mumbai,4.4,0,False,
D_1883,2024-01-03 14:34:48,Jaipur,4.6,0,False,
D_1884,2024-08-15 19:51:09,Bangalore,4.0,0,True,
D_1885,2024-03-01 20:41:25,Hyderabad,4.1,0,False,
D_1886,2024-01-02 15:16:19,Indore,4.7,0,True,
D_1887,2024-02-05 15:55:11,Mumbai,5.0,0,True,
D_1888,2024-08-18 11:27:35,Hyderabad,4.4,0,True,
D_1889,2025-03-08 15:09:22,Mumbai,4.6,0,True,
D_1890,2024-07-22 16:33:03,Delhi,5.0,0,True,
D_1891,2025-03-10 08:38:07,Jaipur,4.3,0,True,
D_1892,2024-07-11 06:27:37,Hyderabad,5.0,0,True,
D_1893,2024-06-26 08:41:58,Hyderabad,4.6,0,False,
D_1894,2025-04-19 19:37:40,Indore,4.6,0,True,
D_1895,2024-03-25 14:35:35,Mumbai,4.7,0,False,
D_1896,2025-03-18 10:19:55,Bangalore,4.9,0,True,
D_1897,2024-11-20 03:22:31,Kochi,4.6,0,True,
D_1898,2024-10-16 08:58:22,Coimbatore,4.6,0,True,
D_1899,2025-05-02 16:58:56,Coimbatore,5.0,0,True,
D_1900,2024-08-29 07:29:29,Indore,4.1,0,True,
D_1901,2024-05-23 00:56:10,Kochi,4.4,0,True,
D_1902,2024-11-25 18:49:42,Kochi,4.4,0,True,
D_1903,2024-07-26 08:22:18,Kochi,4.7,0,False,
D_1904,2024-12-14 20:47:14,Mumbai,4.3,0,True,
D_1905,2025-06-02 15:50:43,Coimbatore,4.4,0,True,
D_1906,2024-04-07 15:55:42,Indore,4.4,0,True,
D_1907,2024-04-09 20:46:29,Indore,4.3,0,True,
D_1908,2024-08-30 10:12:18,Bangalore,4.8,0,True,
D_1909,2024-09-07 06:56:11,Kochi,5.0,0,True,
D_1910,2025-05-24 08:17:43,Kochi,4.6,0,True,
D_1911,2024-12-05 17:16:25,Delhi,4.6,0,True,
D_1912,2024-01-13 12:42:19,Mumbai,4.0,0,True,
D_1913,2024-04-19 20:07:26,Delhi,4.5,0,True,
D_1914,2024-12-12 10:34:49,Delhi,4.5,0,False,
D_1915,2024-10-29 20:13:33,Jaipur,4.7,0,True,
D_1916,2025-05-29 17:49:31,Coimbatore,4.4,0,False,
D_1917,2025-06-15 20:18:19,Coimbatore,4.8,0,True,
D_1918,2025-05-18 19:44:38,Bangalore,4.1,0,True,
D_1919,2025-04-26 20:24:02,Coimbatore,4.4,0,True,
D_1920,2025-05-12 17:04:30,Jaipur,4.5,0,True,
D_1921,2024-11-08 20:12:40,Hyderabad,5.0,0,True,
D_1922,2025-04-01 10:29:14,Bangalore,4.1,0,False,
D_1923,2025-05-29 18:37:10,Bangalore,4.8,0,True,
D_1924,2025-05-18 16:01:30,Bangalore,4.8,0,False,
D_1925,2024-09-01 18:11:11,Coimbatore,4.8,0,True,
D_1926,2024-12-24 19:07:52,Coimbatore,3.9,0,True,
D_1927,2024-07-30 18:56:07,Indore,4.4,0,True,
D_1928,2024-07-26 14:11:00,Bangalore,4.7,0,True,
D_1929,2025-05-09 09:31:36,Bangalore,4.4,0,True,
D_1930,2024-06-19 16:58:41,Hyderabad,4.8,0,True,
D_1931,2025-04-11 15:31:22,Jaipur,4.6,0,True,
D_1932,2025-06-25 13:42:49,Bangalore,4.6,0,True,
D_1933,2024-07-20 06:28:39,Jaipur,4.4,0,True,
D_1934,2024-09-13 19:29:36,Delhi,4.0,0,True,
D_1935,2024-11-07 07:38:46,Delhi,5.0,0,True,
D_1936,2024-12-25 15:58:37,Delhi,4.6,0,True,
D_1937,2024-09-29 08:30:50,Coimbatore,4.4,0,True,
D_1938,2024-09-25 08:12:15,Indore,4.6,0,True,
D_1939,2024-11-21 07:11:31,Mumbai,4.3,0,False,
D_1940,2024-03-03 10:37:26,Indore,4.4,0,True,
D_1941,2024-01-29 10:24:48,Indore,4.4,0,False,
D_1942,2024-04-26 20:55:41,Coimbatore,4.5,0,False,
D_1943,2024-04-12 09:46:28,Kochi,4.9,0,True,
D_1944,2024-03-19 20:51:35,Indore,4.3,0,True,
D_1945,2025-04-05 20:10:36,Delhi,4.8,0,False,
D_1946,2025-06-15 14:03:37,Kochi,4.8,0,True,
D_1947,2024-07-31 20:00:46,Delhi,4.3,0,True,
D_1948,2024-07-21 22:11:58,Hyderabad,4.3,0,True,
D_1949,2025-04-28 19:41:19,Indore,4.8,0,True,
D_1950,2024-11-14 04:54:49,Bangalore,4.5,0,False,
D_1951,2024-08-10 06:59:37,Mumbai,4.8,0,False,
D_1952,2024-04-08 13:20:04,Coimbatore,4.5,0,False,
D_1953,2025-05-27 08:42:41,Coimbatore,4.8,0,False,
D_1954,2025-04-28 11:53:20,Kochi,4.7,0,True,
D_1955,2024-07-02 07:49:44,Bangalore,4.7,0,True,
D_1956,2024-12-13 11:08:23,Bangalore,4.2,0,True,
D_1957,2024-10-06 13:04:08,Bangalore,4.5,0,True,
D_1958,2025-05-19 15:29:49,Bangalore,3.9,0,True,
D_1959,2025-02-08 19:23:33,Hyderabad,4.9,0,True,
D_1960,2024-07-13 09:36:08,Jaipur,4.2,0,True,
D_1961,2024-03-05 22:31:46,Hyderabad,3.8,0,True,
D_1962,2024-10-01 10:58:21,Delhi,4.5,0,False,
D_1963,2025-03-22 20:22:43,Mumbai,4.7,0,True,
D_1964,2024-10-29 18:36:50,Coimbatore,4.5,0,False,
D_1965,2024-04-25 06:16:04,Jaipur,4.6,0,True,
D_1966,2024-12-07 14:21:59,Jaipur,4.4,0,True,
D_1967,2024-07-28 20:06:50,Mumbai,4.4,0,True,
D_1968,2025-02-22 19:00:29,Hyderabad,4.3,0,True,
D_1969,2024-07-03 18:12:36,Hyderabad,4.4,0,True,
D_1970,2024-08-04 19:24:46,Coimbatore,4.8,0,True,
D_1971,2024-05-18 19:21:16,Coimbatore,4.3,0,True,
D_1972,2024-01-15 20:08:22,Hyderabad,4.4,0,True,
D_1973,2025-03-06 20:39:12,Delhi,4.5,0,False,
D_1974,2024-04-09 10:21:41,Bangalore,4.4,0,True,
D_1975,2024-07-03 23:08:07,Coimbatore,4.3,0,False,
D_1976,2024-08-17 11:16:40,Jaipur,4.3,0,True,
D_1977,2025-05-09 19:11:00,Jaipur,4.9,0,True,
D_1978,2024-11-01 11:54:39,Hyderabad,4.1,0,True,
D_1979,2024-09-01 20:59:46,Hyderabad,4.6,0,True,
D_1980,2024-08-06 12:23:28,Mumbai,4.4,0,True,
D_1981,2024-01-27 20:43:01,Jaipur,4.5,0,True,
D_1982,2024-05-16 20:20:49,Hyderabad,4.5,0,True,
D_1983,2024-11-17 01:33:08,Indore,4.4,0,False,
D_1984,2025-06-09 19:39:58,Mumbai,4.4,0,True,
D_1985,2024-08-18 13:06:47,Coimbatore,4.0,0,True,
D_1986,2025-01-05 06:08:29,Bangalore,4.5,0,True,
D_1987,2025-02-27 09:52:08,Mumbai,4.3,0,True,
D_1988,2024-07-08 12:38:23,Mumbai,4.4,0,True,
D_1989,2024-02-12 00:12:04,Delhi,4.4,0,True,
D_1990,2024-09-01 12:26:37,Delhi,4.0,0,True,
D_1991,2024-04-20 18:54:54,Bangalore,4.6,0,True,
D_1992,2025-02-05 17:56:18,Hyderabad,4.4,0,True,
D_1993,2024-09-03 02:13:33,Delhi,3.8,0,False,
D_1994,2025-01-21 13:29:47,Indore,3.9,0,True,
D_1995,2025-02-18 15:40:06,Hyderabad,3.9,0,False,
D_1996,2025-05-27 17:21:36,Jaipur,4.9,0,True,
D_1997,2025-02-24 06:07:14,Coimbatore,4.0,0,True,
D_1998,2025-04-10 14:31:18,Jaipur,5.0,0,True,
D_1999,2025-03-24 06:41:46,Indore,4.6,0,True,
D_2000,2024-01-16 07:24:47,Indore,4.1,0,True,
D_2001,2025-03-12 15:18:28,Mumbai,5.0,0,True,
D_2002,2024-12-04 04:22:11,Bangalore,4.2,0,False,
D_2003,2024-09-23 09:38:23,Delhi,5.0,0,True,
D_2004,2025-01-24 19:40:37,Delhi,4.8,0,True,
D_2005,2025-04-28 17:32:00,Kochi,4.1,0,True,
D_2006,2025-01-05 20:42:39,Hyderabad,4.5,0,True,
D_2007,2025-03-17 16:49:14,Bangalore,4.8,0,True,
D_2008,2024-07-18 14:11:12,Hyderabad,4.4,0,False,
D_2009,2024-10-21 06:51:07,Hyderabad,5.0,0,True,
D_2010,2024-08-17 11:35:24,Indore,4.6,0,True,
D_2011,2024-11-16 13:15:28,Jaipur,4.1,0,False,
D_2012,2025-01-19 17:33:28,Mumbai,4.1,0,True,
D_2013,2024-06-06 04:02:44,Coimbatore,4.4,0,True,
D_2014,2024-07-16 19:11:18,Bangalore,4.3,0,True,
D_2015,2024-10-08 09:25:17,Coimbatore,4.5,0,True,
D_2016,2025-05-10 09:36:34,Coimbatore,4.8,0,True,
D_2017,2025-04-04 18:57:29,Jaipur,4.8,0,False,
D_2018,2024-12-06 07:34:51,Coimbatore,4.2,0,True,
D_2019,2024-04-28 07:44:20,Coimbatore,4.4,0,True,
D_2020,2025-06-27 18:17:40,Coimbatore,4.1,0,True,
D_2021,2024-09-13 07:54:04,Jaipur,4.8,0,True,
D_2022,2024-11-02 15:25:03,Indore,4.4,0,True,
D_2023,2024-12-14 07:18:12,Jaipur,4.5,0,False,
D_2024,2024-01-21 19:19:40,Coimbatore,4.3,0,True,
D_2025,2024-06-01 13:40:34,Kochi,4.4,0,False,
D_2026,2024-07-24 19:08:05,Coimbatore,4.2,0,True,
D_2027,2024-07-21 02:24:38,Bangalore,4.4,0,True,
D_2028,2025-03-20 17:46:34,Bangalore,4.5,0,True,
D_2029,2024-06-03 11:08:58,Delhi,4.0,0,True,
D_2030,2025-02-26 16:50:49,Bangalore,4.8,0,True,
D_2031,2025-02-07 12:44:56,Mumbai,4.8,0,True,
D_2032,2025-05-23 22:30:00,Indore,4.7,0,False,
D_2033,2024-12-20 19:46:01,Mumbai,4.4,0,True,
D_2034,2024-01-11 07:27:34,Mumbai,4.9,0,True,
D_2035,2024-03-29 14:46:21,Delhi,4.5,0,True,
D_2036,2024-05-03 18:13:43,Kochi,4.7,0,True,
D_2037,2024-03-19 09:27:52,Jaipur,4.1,0,True,
D_2038,2024-01-07 16:16:38,Hyderabad,4.2,0,True,
D_2039,2025-02-15 19:26:24,Hyderabad,4.9,0,True,
D_2040,2025-04-16 06:47:18,Indore,4.4,0,True,
D_2041,2024-10-24 15:40:50,Hyderabad,4.8,0,True,
D_2042,2024-08-18 03:33:53,Coimbatore,4.3,0,True,
D_2043,2024-03-26 11:50:27,Delhi,4.7,0,False,
D_2044,2024-04-24 18:14:52,Bangalore,4.1,0,True,
D_2045,2025-02-11 17:23:00,Delhi,4.2,0,True,
D_2046,2025-05-29 20:12:15,Mumbai,4.5,0,False,
D_2047,2024-01-26 09:35:58,Hyderabad,4.2,0,True,
D_2048,2024-09-28 20:14:00,Jaipur,4.3,0,False,
D_2049,2025-03-27 00:24:46,Hyderabad,4.6,0,True,
D_2050,2024-06-09 11:14:38,Delhi,4.8,0,True,
D_2051,2024-07-29 14:29:11,Kochi,4.6,0,True,
D_2052,2024-07-28 18:37:14,Kochi,4.5,0,False,
D_2053,2024-07-28 08:45:09,Bangalore,4.7,0,True,
D_2054,2024-06-01 20:12:56,Hyderabad,3.9,0,True,
D_2055,2024-05-06 09:19:13,Hyderabad,4.5,0,False,
D_2056,2024-12-20 15:03:57,Mumbai,4.9,0,True,
D_2057,2025-02-27 08:05:25,Hyderabad,4.4,0,True,
D_2058,2024-02-09 11:14:01,Coimbatore,4.6,0,True,
D_2059,2025-04-03 18:05:19,Hyderabad,4.6,0,True,
D_2060,2025-06-07 12:52:49,Kochi,4.8,0,False,
D_2061,2024-03-18 21:50:56,Jaipur,4.4,0,True,
D_2062,2024-07-27 09:21:57,Kochi,4.1,0,True,
D_2063,2025-05-17 01:59:09,Indore,4.7,0,True,
D_2064,2024-03-01 08:47:50,Delhi,4.5,0,True,
D_2065,2025-03-10 17:12:35,Hyderabad,4.6,0,True,
D_2066,2024-10-13 20:03:14,Mumbai,4.4,0,True,
D_2067,2025-01-18 13:30:15,Coimbatore,4.4,0,False,
D_2068,2024-08-06 07:07:51,Mumbai,3.8,0,True,
D_2069,2025-03-08 05:40:50,Hyderabad,4.6,0,True,
D_2070,2025-06-21 13:02:39,Jaipur,4.9,0,True,
D_2071,2025-05-09 02:05:31,Delhi,4.7,0,False,
D_2072,2024-06-10 20:09:37,Indore,4.6,0,False,
D_2073,2024-01-13 03:16:32,Kochi,4.2,0,True,
D_2074,2024-06-04 06:52:30,Mumbai,4.4,0,True,
D_2075,2025-04-06 07:23:29,Indore,4.3,0,True,
D_2076,2025-02-25 17:55:53,Jaipur,4.4,0,True,
D_2077,2024-10-19 07:47:31,Bangalore,4.8,0,True,
D_2078,2024-09-05 05:41:37,Jaipur,4.5,0,True,
D_2079,2025-03-16 11:45:36,Jaipur,3.9,0,True,
D_2080,2025-04-16 14:02:37,Hyderabad,4.3,0,True,
D_2081,2024-08-02 19:39:57,Coimbatore,4.6,0,True,
D_2082,2024-07-21 19:02:14,Jaipur,4.7,0,True,
D_2083,2024-08-07 08:10:59,Delhi,4.9,0,True,
D_2084,2025-03-23 19:50:05,Indore,5.0,0,True,
D_2085,2024-09-01 13:58:03,Indore,4.3,0,True,
D_2086,2025-05-10 08:34:57,Jaipur,4.6,0,True,
D_2087,2024-07-14 07:15:24,Coimbatore,4.5,0,True,
D_2088,2024-08-18 09:11:53,Bangalore,4.2,0,False,
D_2089,2024-12-24 06:37:31,Delhi,4.4,0,True,
D_2090,2024-11-28 07:47:49,Kochi,4.4,0,True,
D_2091,2024-12-15 16:29:25,Bangalore,4.6,0,True,
D_2092,2024-03-05 09:09:59,Bangalore,4.2,0,True,
D_2093,2024-05-02 02:11:24,Indore,4.4,0,True,
D_2094,2024-03-28 11:26:39,Delhi,4.4,0,True,
D_2095,2025-02-05 19:00:54,Coimbatore,4.3,0,False,
D_2096,2025-02-20 11:29:35,Hyderabad,4.6,0,True,
D_2097,2024-09-21 15:50:21,Delhi,4.6,0,True,
D_2098,2024-04-28 18:04:10,Bangalore,4.1,0,True,
D_2099,2024-09-19 18:16:43,Hyderabad,4.4,0,True,
D_2100,2024-06-21 20:30:25,Kochi,4.7,0,False,
D_2101,2024-07-11 16:44:34,Indore,4.7,0,True,
D_2102,2025-05-01 21:25:12,Coimbatore,4.1,0,True,
D_2103,2024-01-02 11:24:19,Hyderabad,4.5,0,True,
D_2104,2024-02-25 10:28:42,Bangalore,4.5,0,False,
D_2105,2024-06-14 05:45:18,Hyderabad,4.9,0,True,
D_2106,2024-08-29 15:05:12,Kochi,4.8,0,True,
D_2107,2024-02-08 19:30:36,Delhi,4.5,0,True,
D_2108,2025-05-13 09:19:31,Hyderabad,4.7,0,True,
D_2109,2024-06-09 09:02:46,Coimbatore,4.5,0,False,
D_2110,2025-04-14 19:50:17,Mumbai,4.5,0,True,
D_2111,2024-10-02 21:18:46,Bangalore,4.8,0,True,
D_2112,2025-04-06 17:47:23,Indore,4.7,0,True,
D_2113,2024-03-19 11:50:33,Coimbatore,4.4,0,True,
D_2114,2024-03-26 20:08:38,Mumbai,5.0,0,True,
D_2115,2025-01-26 18:13:45,Delhi,4.6,0,False,
D_2116,2025-03-26 12:28:58,Delhi,4.8,0,True,
D_2117,2024-08-01 11:45:31,Mumbai,4.7,0,True,
D_2118,2024-11-22 14:43:46,Kochi,4.4,0,True,
D_2119,2025-05-19 20:33:28,Delhi,4.6,0,True,
D_2120,2025-05-02 22:12:40,Jaipur,4.7,0,True,
D_2121,2025-06-02 05:44:21,Bangalore,4.4,0,False,
D_2122,2024-04-07 17:59:11,Indore,4.3,0,True,
D_2123,2024-10-23 19:34:26,Kochi,4.5,0,True,
D_2124,2025-03-24 15:19:07,Hyderabad,5.0,0,True,
D_2125,2024-08-14 12:34:00,Delhi,5.0,0,False,
D_2126,2024-01-31 08:31:44,Jaipur,4.7,0,True,
D_2127,2025-05-21 06:03:25,Bangalore,4.9,0,True,
D_2128,2024-06-23 18:49:41,Bangalore,4.3,0,True,
D_2129,2024-05-11 14:06:51,Coimbatore,4.7,0,True,
D_2130,2024-11-07 08:30:25,Bangalore,4.3,0,True,
D_2131,2025-05-14 19:36:53,Coimbatore,4.7,0,True,
D_2132,2024-01-16 11:11:29,Hyderabad,4.3,0,True,
D_2133,2024-01-25 19:51:47,Delhi,4.5,0,True,
D_2134,2024-03-26 09:19:42,Hyderabad,4.3,0,True,
D_2135,2024-02-03 15:52:28,Bangalore,5.0,0,True,
D_2136,2024-04-29 08:09:17,Indore,4.3,0,True,
D_2137,2024-12-20 15:23:20,Mumbai,4.4,0,True,
D_2138,2024-10-10 08:33:34,Delhi,4.3,0,False,
D_2139,2025-04-10 18:20:29,Mumbai,4.5,0,True,
D_2140,2025-05-15 10:50:13,Mumbai,4.7,0,False,
D_2141,2024-07-07 19:47:47,Bangalore,4.8,0,False,
D_2142,2024-03-05 19:02:28,Jaipur,4.5,0,True,
D_2143,2024-04-04 08:54:18,Jaipur,4.3,0,True,
D_2144,2024-02-06 21:10:54,Coimbatore,4.2,0,True,
D_2145,2024-12-03 06:39:18,Mumbai,3.8,0,True,
D_2146,2024-07-08 10:53:45,Coimbatore,4.3,0,True,
D_2147,2024-11-11 08:49:23,Kochi,4.1,0,True,
D_2148,2024-11-03 08:58:20,Bangalore,4.5,0,True,
D_2149,2024-03-25 09:42:57,Indore,4.7,0,True,
D_2150,2024-08-11 22:16:08,Mumbai,4.8,0,True,
D_2151,2025-01-27 06:32:31,Bangalore,4.6,0,True,
D_2152,2024-01-31 14:21:36,Indore,4.4,0,False,
D_2153,2024-11-01 17:34:50,Indore,4.6,0,False,
D_2154,2025-03-11 19:02:36,Indore,4.1,0,True,
D_2155,2025-03-09 14:22:44,Delhi,4.7,0,True,
D_2156,2024-11-17 15:15:04,Jaipur,4.2,0,True,
D_2157,2024-06-18 12:59:35,Jaipur,5.0,0,False,
D_2158,2024-10-15 14:06:26,Kochi,4.4,0,False,
