rating_id,ride_id,user_rating,driver_rating,feedback_text
RT_1078,R_1078,4.2,5.0,
RT_1079,R_1079,4.6,4.4,
RT_1080,R_1080,4.6,3.6,
RT_1083,R_1083,4.2,3.6,
RT_1084,R_1084,3.9,4.8,
RT_1085,R_1085,4.3,3.5,
RT_1087,R_1087,3.5,4.0,
RT_1089,R_1089,4.3,3.8,
RT_1090,R_1090,3.8,4.9,
RT_1091,R_1091,3.6,3.8,
RT_1092,R_1092,5.0,4.6,
RT_1094,R_1094,4.0,3.5,
RT_1095,R_1095,4.6,3.9,
RT_1096,R_1096,4.6,4.6,
RT_1097,R_1097,4.7,4.2,
RT_1099,R_1099,4.8,3.8,
RT_1100,R_1100,4.7,4.7,
RT_1101,R_1101,4.9,3.9,
RT_1103,R_1103,4.8,4.9,
RT_1104,R_1104,4.1,3.7,
RT_1105,R_1105,3.7,3.6,
RT_1106,R_1106,4.6,3.6,
RT_1107,R_1107,3.7,4.3,
RT_1108,R_1108,4.1,4.9,
RT_1110,R_1110,4.2,3.9,
RT_1112,R_1112,3.6,4.9,
RT_1113,R_1113,4.3,5.0,
RT_1114,R_1114,4.0,4.1,
RT_1115,R_1115,4.7,3.7,
RT_1118,R_1118,3.6,3.9,
RT_1120,R_1120,4.8,4.3,
RT_1121,R_1121,4.7,4.6,
RT_1122,R_1122,4.2,4.7,
RT_1123,R_1123,5.0,3.7,
RT_1124,R_1124,3.6,4.7,
RT_1125,R_1125,3.8,3.8,
RT_1127,R_1127,4.3,4.4,
RT_1129,R_1129,4.0,4.4,
RT_1130,R_1130,3.5,4.9,
RT_1131,R_1131,4.1,3.8,
RT_1132,R_1132,4.9,4.6,
RT_1133,R_1133,3.8,3.5,
RT_1134,R_1134,4.8,4.0,
RT_1136,R_1136,4.4,4.6,
RT_1137,R_1137,4.8,4.2,
RT_1138,R_1138,4.0,4.6,
RT_1139,R_1139,4.5,4.0,
RT_1141,R_1141,4.4,4.6,
RT_1142,R_1142,4.5,5.0,
RT_1144,R_1144,3.8,3.6,
RT_1146,R_1146,3.9,4.6,
RT_1147,R_1147,4.5,4.2,
RT_1148,R_1148,3.5,4.4,
RT_1150,R_1150,4.6,4.8,
RT_1152,R_1152,4.8,4.5,
RT_1153,R_1153,4.7,3.8,
RT_1154,R_1154,4.9,4.2,
RT_1155,R_1155,4.3,3.8,
RT_1157,R_1157,4.7,4.6,
RT_1158,R_1158,3.8,4.7,
RT_1159,R_1159,4.7,3.7,
RT_1160,R_1160,3.9,4.4,
RT_1161,R_1161,5.0,4.5,
RT_1165,R_1165,4.1,3.8,
RT_1166,R_1166,4.1,4.7,
RT_1168,R_1168,3.8,4.4,
RT_1169,R_1169,3.7,4.0,
RT_1170,R_1170,4.2,4.3,
RT_1172,R_1172,4.2,4.0,
RT_1173,R_1173,4.3,3.6,
RT_1174,R_1174,4.2,4.9,
RT_1175,R_1175,4.8,4.4,
RT_1176,R_1176,3.9,4.5,
RT_1177,R_1177,3.7,3.5,
RT_1178,R_1178,4.4,4.8,
RT_1179,R_1179,3.9,3.7,
RT_1180,R_1180,3.6,3.8,
RT_1181,R_1181,3.9,3.6,
RT_1182,R_1182,3.8,3.6,
RT_1183,R_1183,4.1,4.8,
RT_1184,R_1184,4.5,4.9,
RT_1187,R_1187,3.6,4.6,
RT_1188,R_1188,4.4,4.7,
RT_1190,R_1190,3.5,4.3,
RT_1191,R_1191,3.6,4.3,
RT_1194,R_1194,3.7,5.0,
RT_1197,R_1197,4.1,4.1,
RT_1198,R_1198,3.8,4.1,
RT_1199,R_1199,4.5,4.4,
RT_1200,R_1200,5.0,4.2,
RT_1201,R_1201,4.7,4.5,
RT_1202,R_1202,3.7,3.9,
RT_1203,R_1203,3.6,4.9,
RT_1204,R_1204,5.0,3.6,
RT_1205,R_1205,4.7,3.8,
RT_1206,R_1206,3.8,3.6,
RT_1207,R_1207,4.3,3.9,
RT_1208,R_1208,4.8,3.7,
RT_1209,R_1209,3.9,4.2,
RT_1211,R_1211,4.8,4.0,
RT_1212,R_1212,3.6,3.6,
RT_1214,R_1214,4.1,3.9,
RT_1215,R_1215,4.6,4.2,
RT_1216,R_1216,3.5,4.3,
RT_1217,R_1217,4.9,3.8,
RT_1218,R_1218,4.4,3.8,
RT_1219,R_1219,4.9,4.2,
RT_1220,R_1220,3.8,4.1,
RT_1221,R_1221,3.9,3.8,
RT_1222,R_1222,4.5,4.8,
RT_1223,R_1223,4.0,4.5,
RT_1225,R_1225,3.7,3.8,
RT_1226,R_1226,4.9,3.6,
RT_1227,R_1227,4.7,3.8,
RT_1228,R_1228,3.8,4.1,
RT_1230,R_1230,4.1,4.3,
RT_1232,R_1232,4.0,4.5,
RT_1235,R_1235,4.5,4.0,
RT_1236,R_1236,4.0,4.1,
RT_1237,R_1237,3.8,4.3,
RT_1239,R_1239,4.9,3.9,
RT_1240,R_1240,4.7,3.8,
RT_1243,R_1243,5.0,4.0,
RT_1244,R_1244,4.5,3.9,
RT_1245,R_1245,3.6,4.1,
RT_1246,R_1246,3.7,4.0,
RT_1247,R_1247,3.6,4.0,
RT_1248,R_1248,3.5,4.6,
RT_1249,R_1249,3.6,4.3,
RT_1250,R_1250,3.9,4.5,
RT_1252,R_1252,3.9,3.6,
RT_1256,R_1256,4.7,4.0,
RT_1257,R_1257,4.6,4.5,
RT_1258,R_1258,3.9,4.5,
RT_1259,R_1259,4.8,4.9,
RT_1260,R_1260,4.8,3.8,
RT_1261,R_1261,4.1,4.9,
RT_1262,R_1262,4.7,4.6,
RT_1263,R_1263,4.9,4.1,
RT_1264,R_1264,3.9,3.9,
RT_1265,R_1265,3.9,3.8,
RT_1266,R_1266,4.6,4.5,
RT_1267,R_1267,4.6,3.9,
RT_1268,R_1268,3.7,5.0,
RT_1269,R_1269,3.7,4.6,
RT_1270,R_1270,4.3,4.6,
RT_1272,R_1272,4.7,4.5,
RT_1273,R_1273,4.6,4.2,
RT_1274,R_1274,4.0,3.8,
RT_1275,R_1275,3.9,4.2,
RT_1278,R_1278,3.5,4.7,
RT_1279,R_1279,4.9,4.2,
RT_1280,R_1280,4.1,3.9,
RT_1281,R_1281,4.8,3.8,
RT_1283,R_1283,4.2,4.1,
RT_1285,R_1285,3.5,4.2,
RT_1286,R_1286,4.5,3.6,
RT_1287,R_1287,3.6,3.5,
RT_1288,R_1288,4.4,3.7,
RT_1291,R_1291,3.6,5.0,
RT_1293,R_1293,4.5,3.6,
RT_1294,R_1294,4.7,4.8,
RT_1295,R_1295,4.8,3.6,
RT_1296,R_1296,4.6,3.5,
RT_1297,R_1297,3.6,4.3,
RT_1299,R_1299,4.5,4.0,
RT_1301,R_1301,3.6,3.7,
RT_1303,R_1303,4.0,4.2,
RT_1304,R_1304,4.6,4.6,
RT_1305,R_1305,4.4,4.8,
RT_1306,R_1306,4.3,4.6,
RT_1308,R_1308,5.0,4.4,
RT_1309,R_1309,4.1,4.2,
RT_1310,R_1310,4.4,4.4,
RT_1313,R_1313,4.7,4.4,
RT_1314,R_1314,4.8,4.2,
RT_1316,R_1316,4.2,4.0,
RT_1318,R_1318,4.6,4.1,
RT_1320,R_1320,4.4,3.8,
RT_1321,R_1321,4.4,4.0,
RT_1324,R_1324,5.0,4.6,
RT_1326,R_1326,3.7,4.9,
RT_1327,R_1327,4.4,3.5,
RT_1328,R_1328,4.5,4.6,
RT_1329,R_1329,3.8,4.1,
RT_1330,R_1330,4.2,3.7,
RT_1332,R_1332,3.8,4.3,
RT_1333,R_1333,4.5,4.9,
RT_1336,R_1336,4.1,3.6,
RT_1337,R_1337,3.8,3.5,
RT_1338,R_1338,4.7,3.9,
RT_1340,R_1340,4.7,4.7,
RT_1342,R_1342,3.8,3.7,
RT_1343,R_1343,4.3,4.8,
RT_1345,R_1345,3.6,5.0,
RT_1346,R_1346,4.4,5.0,
RT_1347,R_1347,4.6,4.7,
RT_1348,R_1348,4.3,4.4,
RT_1349,R_1349,3.9,4.3,
RT_1350,R_1350,4.5,4.7,
RT_1351,R_1351,3.6,3.9,
RT_1352,R_1352,3.6,3.7,
RT_1354,R_1354,4.4,3.6,
RT_1356,R_1356,4.1,4.7,
RT_1357,R_1357,4.3,4.8,
RT_1358,R_1358,4.8,4.5,
RT_1360,R_1360,4.9,4.7,
RT_1361,R_1361,3.5,4.7,
RT_1362,R_1362,4.7,3.9,
RT_1363,R_1363,4.6,4.0,
RT_1365,R_1365,4.3,4.1,
RT_1366,R_1366,4.1,4.8,
RT_1368,R_1368,4.4,4.1,
RT_1371,R_1371,4.7,4.5,
RT_1372,R_1372,3.9,3.5,
RT_1373,R_1373,3.7,5.0,
RT_1375,R_1375,4.4,3.8,
RT_1376,R_1376,4.5,3.5,
RT_1378,R_1378,3.9,4.3,
RT_1379,R_1379,4.1,4.1,
RT_1382,R_1382,4.2,4.4,
RT_1383,R_1383,3.6,4.7,
RT_1384,R_1384,4.1,4.5,
RT_1385,R_1385,4.3,3.7,
RT_1386,R_1386,3.7,4.5,
RT_1387,R_1387,4.5,5.0,
RT_1388,R_1388,4.3,4.3,
RT_1390,R_1390,4.1,4.8,
RT_1391,R_1391,3.9,4.4,
RT_1392,R_1392,4.8,4.3,
RT_1393,R_1393,4.3,4.8,
RT_1394,R_1394,5.0,3.7,
RT_1395,R_1395,4.8,4.3,
RT_1396,R_1396,4.9,4.0,
RT_1397,R_1397,4.7,4.8,
RT_1398,R_1398,4.4,4.6,
RT_1401,R_1401,4.5,4.6,
RT_1403,R_1403,4.8,3.7,
RT_1404,R_1404,4.4,4.7,
RT_1405,R_1405,3.7,3.8,
RT_1406,R_1406,4.1,4.7,
RT_1408,R_1408,4.9,3.7,
RT_1409,R_1409,4.2,4.9,
RT_1411,R_1411,4.3,4.0,
RT_1413,R_1413,3.8,4.5,
RT_1414,R_1414,4.8,4.5,
RT_1415,R_1415,3.5,4.7,
RT_1416,R_1416,3.7,4.3,
RT_1418,R_1418,4.2,4.3,
RT_1419,R_1419,3.6,3.9,
RT_1420,R_1420,4.9,4.3,
RT_1422,R_1422,3.8,4.7,
RT_1423,R_1423,4.1,4.8,
RT_1425,R_1425,4.1,3.7,
RT_1427,R_1427,4.4,4.8,
RT_1429,R_1429,4.1,4.2,
RT_1430,R_1430,4.5,4.9,
RT_1433,R_1433,3.7,3.7,
RT_1434,R_1434,4.1,4.1,
RT_1435,R_1435,3.5,3.7,
RT_1436,R_1436,4.2,3.6,
RT_1437,R_1437,3.9,5.0,
RT_1439,R_1439,3.5,4.3,
RT_1440,R_1440,3.6,3.5,
RT_1441,R_1441,4.7,4.7,
RT_1442,R_1442,4.0,4.0,
RT_1443,R_1443,4.4,4.6,
RT_1444,R_1444,3.9,4.1,
RT_1445,R_1445,3.9,4.8,
RT_1446,R_1446,3.5,3.9,
RT_1447,R_1447,4.2,4.7,
RT_1450,R_1450,4.6,4.6,
RT_1452,R_1452,4.6,3.9,
RT_1453,R_1453,4.5,4.3,
RT_1454,R_1454,4.1,3.6,
RT_1456,R_1456,4.6,4.3,
RT_1457,R_1457,4.7,3.9,
RT_1458,R_1458,3.7,4.1,
RT_1459,R_1459,4.8,3.6,
RT_1460,R_1460,4.4,4.0,
RT_1461,R_1461,4.9,3.5,
RT_1462,R_1462,3.8,4.2,
RT_1464,R_1464,3.7,3.7,
RT_1467,R_1467,4.9,4.5,
RT_1468,R_1468,3.8,4.4,
RT_1469,R_1469,4.2,4.0,
RT_1470,R_1470,4.0,3.9,
RT_1471,R_1471,3.5,3.6,
RT_1472,R_1472,4.9,4.4,
RT_1473,R_1473,4.1,3.7,
RT_1474,R_1474,3.7,4.2,
RT_1476,R_1476,4.1,3.9,
RT_1477,R_1477,4.3,4.5,
RT_1478,R_1478,3.7,4.6,
RT_1480,R_1480,4.5,3.5,
RT_1481,R_1481,4.1,4.2,
RT_1482,R_1482,4.5,3.7,
RT_1483,R_1483,4.3,4.2,
RT_1484,R_1484,4.2,3.7,
RT_1486,R_1486,4.1,4.6,
RT_1487,R_1487,4.7,3.5,
RT_1488,R_1488,4.1,4.8,
RT_1489,R_1489,4.2,4.7,
RT_1490,R_1490,4.2,4.6,
RT_1491,R_1491,4.0,4.0,
RT_1492,R_1492,4.4,3.9,
RT_1494,R_1494,4.3,4.7,
RT_1495,R_1495,4.5,3.9,
RT_1496,R_1496,4.5,3.9,
RT_1498,R_1498,4.8,3.6,
RT_1499,R_1499,4.7,3.9,
RT_1500,R_1500,3.6,4.3,
RT_1501,R_1501,3.5,4.7,
RT_1502,R_1502,4.8,4.9,
RT_1504,R_1504,4.5,4.6,
RT_1505,R_1505,4.3,4.4,
RT_1508,R_1508,4.8,3.8,
RT_1509,R_1509,4.7,3.5,
RT_1510,R_1510,4.7,3.7,
RT_1512,R_1512,3.7,4.7,
RT_1513,R_1513,4.6,3.6,
RT_1515,R_1515,3.9,3.7,
RT_1516,R_1516,4.0,3.8,
RT_1517,R_1517,3.5,4.8,
RT_1518,R_1518,4.7,4.2,
RT_1520,R_1520,4.8,4.9,
RT_1521,R_1521,4.2,4.3,
RT_1522,R_1522,3.8,3.6,
RT_1523,R_1523,4.7,3.7,
RT_1524,R_1524,4.1,4.1,
RT_1525,R_1525,3.5,4.5,
RT_1526,R_1526,3.7,4.0,
RT_1528,R_1528,4.3,5.0,
RT_1529,R_1529,3.8,3.5,
RT_1531,R_1531,3.9,3.6,
RT_1532,R_1532,5.0,4.0,
RT_1533,R_1533,4.1,3.6,
RT_1535,R_1535,4.6,3.5,
RT_1536,R_1536,3.7,3.8,
RT_1537,R_1537,5.0,4.0,
RT_1538,R_1538,4.7,4.5,
RT_1540,R_1540,4.1,4.1,
RT_1541,R_1541,3.8,3.9,
RT_1542,R_1542,4.7,4.3,
RT_1543,R_1543,4.2,3.9,
RT_1544,R_1544,4.8,5.0,
RT_1546,R_1546,4.8,4.2,
RT_1547,R_1547,4.4,4.4,
RT_1548,R_1548,3.6,3.6,
RT_1550,R_1550,4.4,3.5,
RT_1552,R_1552,3.6,4.2,
RT_1556,R_1556,4.0,3.9,
RT_1557,R_1557,4.5,4.8,
RT_1558,R_1558,4.2,4.6,
RT_1561,R_1561,4.0,4.6,
RT_1562,R_1562,4.7,4.6,
RT_1563,R_1563,4.4,4.9,
RT_1564,R_1564,4.0,4.5,
RT_1566,R_1566,4.4,4.2,
RT_1570,R_1570,4.1,3.8,
RT_1571,R_1571,4.7,4.6,
RT_1572,R_1572,3.8,4.0,
RT_1573,R_1573,5.0,4.4,
RT_1574,R_1574,3.9,5.0,
RT_1575,R_1575,4.2,3.7,
RT_1577,R_1577,4.0,4.5,
RT_1578,R_1578,4.2,4.8,
RT_1579,R_1579,3.9,4.4,
RT_1581,R_1581,3.7,4.5,
RT_1582,R_1582,3.7,4.1,
RT_1583,R_1583,4.3,4.1,
RT_1584,R_1584,4.2,4.3,
RT_1586,R_1586,3.7,3.9,
RT_1587,R_1587,4.2,4.6,
RT_1588,R_1588,4.5,4.3,
RT_1590,R_1590,3.9,3.8,
RT_1592,R_1592,3.8,4.3,
RT_1593,R_1593,3.6,4.2,
RT_1594,R_1594,5.0,4.6,
RT_1595,R_1595,3.9,4.4,
RT_1596,R_1596,3.9,4.8,
RT_1597,R_1597,4.0,4.9,
RT_1598,R_1598,4.5,3.9,
RT_1600,R_1600,4.4,4.3,
RT_1601,R_1601,4.9,4.6,
RT_1602,R_1602,4.5,3.9,
RT_1603,R_1603,4.0,4.5,
RT_1604,R_1604,4.4,4.2,
RT_1606,R_1606,4.5,4.5,
RT_1607,R_1607,3.6,5.0,
RT_1608,R_1608,4.2,4.2,
RT_1610,R_1610,4.9,5.0,
RT_1612,R_1612,4.2,4.0,
RT_1614,R_1614,4.9,4.4,
RT_1615,R_1615,4.1,3.9,
RT_1616,R_1616,4.5,4.3,
RT_1617,R_1617,4.7,4.1,
RT_1618,R_1618,5.0,4.7,
RT_1619,R_1619,4.5,3.6,
RT_1620,R_1620,4.4,4.5,
RT_1621,R_1621,4.1,4.6,
RT_1622,R_1622,4.3,4.3,
RT_1623,R_1623,4.8,3.7,
RT_1625,R_1625,4.9,4.2,
RT_1626,R_1626,3.8,4.8,
RT_1627,R_1627,3.6,4.7,
RT_1631,R_1631,3.9,4.4,
RT_1632,R_1632,3.6,4.5,
RT_1635,R_1635,3.7,3.9,
RT_1636,R_1636,4.0,3.5,
RT_1637,R_1637,3.9,5.0,
RT_1639,R_1639,4.6,4.7,
RT_1640,R_1640,5.0,4.7,
RT_1643,R_1643,4.5,3.8,
RT_1644,R_1644,4.1,3.7,
RT_1645,R_1645,4.8,3.7,
RT_1647,R_1647,4.2,3.9,
RT_1649,R_1649,3.9,4.6,
RT_1651,R_1651,3.9,4.3,
RT_1652,R_1652,4.1,4.6,
RT_1653,R_1653,4.0,4.1,
RT_1654,R_1654,4.6,4.1,
RT_1655,R_1655,4.2,4.2,
RT_1657,R_1657,3.7,4.2,
RT_1658,R_1658,4.4,4.2,
RT_1659,R_1659,4.9,3.7,
RT_1660,R_1660,4.7,4.9,
RT_1661,R_1661,4.2,4.5,
RT_1662,R_1662,4.0,4.8,
RT_1663,R_1663,3.8,4.4,
RT_1665,R_1665,4.4,4.2,
RT_1666,R_1666,4.6,4.8,
RT_1667,R_1667,4.7,4.8,
RT_1668,R_1668,3.7,4.7,
RT_1670,R_1670,4.0,3.9,
RT_1671,R_1671,4.2,3.8,
RT_1672,R_1672,3.6,4.9,
RT_1675,R_1675,3.8,4.9,
RT_1678,R_1678,3.9,4.3,
RT_1679,R_1679,3.9,4.4,
RT_1680,R_1680,3.7,4.5,
RT_1683,R_1683,4.8,3.6,
RT_1684,R_1684,4.6,4.6,
RT_1686,R_1686,3.7,4.3,
RT_1688,R_1688,4.8,4.6,
RT_1689,R_1689,3.8,3.7,
RT_1690,R_1690,4.2,3.6,
RT_1693,R_1693,4.5,3.8,
RT_1694,R_1694,5.0,3.9,
RT_1695,R_1695,4.1,4.9,
RT_1697,R_1697,4.6,3.9,
RT_1699,R_1699,4.7,3.5,
RT_1701,R_1701,4.7,4.0,
RT_1702,R_1702,3.6,4.9,
RT_1703,R_1703,4.1,4.2,
RT_1704,R_1704,4.0,4.1,
RT_1705,R_1705,4.3,4.4,
RT_1706,R_1706,4.2,4.8,
RT_1708,R_1708,4.9,4.2,
RT_1709,R_1709,4.1,4.5,
RT_1710,R_1710,4.3,3.8,
RT_1711,R_1711,3.7,4.1,
RT_1715,R_1715,3.8,4.9,
RT_1717,R_1717,4.8,4.5,
RT_1719,R_1719,4.4,4.4,
RT_1720,R_1720,4.9,4.7,
RT_1721,R_1721,4.2,4.0,
RT_1722,R_1722,4.3,4.6,
RT_1723,R_1723,3.6,4.9,
RT_1724,R_1724,3.8,4.9,
RT_1725,R_1725,4.2,3.9,
RT_1726,R_1726,4.7,4.0,
RT_1728,R_1728,4.8,4.9,
RT_1729,R_1729,3.7,4.4,
RT_1732,R_1732,3.8,3.5,
RT_1733,R_1733,4.7,4.6,
RT_1734,R_1734,3.7,4.0,
RT_1735,R_1735,4.2,4.3,
RT_1736,R_1736,4.6,4.0,
RT_1738,R_1738,3.6,4.6,
RT_1739,R_1739,3.6,4.6,
RT_1740,R_1740,4.6,4.5,
RT_1742,R_1742,4.2,4.0,
RT_1743,R_1743,3.5,4.5,
RT_1744,R_1744,4.7,3.6,
RT_1745,R_1745,3.8,4.6,
RT_1746,R_1746,4.4,4.2,
RT_1747,R_1747,4.3,4.4,
RT_1748,R_1748,3.7,4.8,
RT_1750,R_1750,3.7,4.6,
RT_1751,R_1751,3.6,3.9,
RT_1752,R_1752,3.6,4.1,
RT_1753,R_1753,4.5,3.7,
RT_1754,R_1754,4.8,4.2,
RT_1755,R_1755,3.6,3.7,
RT_1757,R_1757,3.5,4.2,
RT_1758,R_1758,3.8,4.3,
RT_1759,R_1759,4.7,3.7,
RT_1760,R_1760,3.7,4.3,
RT_1761,R_1761,5.0,4.8,
RT_1762,R_1762,4.8,4.9,
RT_1764,R_1764,3.9,3.8,
RT_1765,R_1765,3.9,3.7,
RT_1767,R_1767,4.3,4.9,
RT_1768,R_1768,4.2,4.2,
RT_1770,R_1770,4.8,3.7,
RT_1771,R_1771,4.1,4.4,
RT_1772,R_1772,3.7,3.6,
RT_1773,R_1773,4.9,3.8,
RT_1774,R_1774,3.9,4.3,
RT_1776,R_1776,4.7,4.5,
RT_1777,R_1777,3.6,4.9,
RT_1779,R_1779,4.2,3.8,
RT_1780,R_1780,3.5,4.1,
RT_1781,R_1781,3.9,4.7,
RT_1782,R_1782,4.3,4.0,
RT_1783,R_1783,4.2,4.8,
RT_1785,R_1785,3.5,4.5,
RT_1786,R_1786,4.9,3.8,
RT_1787,R_1787,4.3,4.4,
RT_1788,R_1788,4.4,3.7,
RT_1792,R_1792,4.3,3.7,
RT_1794,R_1794,3.9,3.9,
RT_1795,R_1795,4.1,4.8,
RT_1797,R_1797,3.9,3.8,
RT_1798,R_1798,3.6,5.0,
RT_1799,R_1799,3.9,4.7,
RT_1801,R_1801,3.8,3.7,
RT_1802,R_1802,4.2,4.4,
RT_1803,R_1803,4.9,3.8,
RT_1804,R_1804,4.9,4.5,
RT_1805,R_1805,4.2,4.8,
RT_1806,R_1806,3.5,4.4,
RT_1807,R_1807,4.4,3.8,
RT_1808,R_1808,3.8,3.9,
RT_1809,R_1809,4.2,4.4,
RT_1810,R_1810,4.0,3.9,
RT_1811,R_1811,4.3,4.2,
RT_1812,R_1812,4.6,3.9,
RT_1814,R_1814,3.9,4.2,
RT_1815,R_1815,3.8,3.7,
RT_1817,R_1817,4.8,4.3,
RT_1819,R_1819,4.7,4.4,
RT_1820,R_1820,4.1,4.6,
RT_1822,R_1822,4.3,4.2,
RT_1825,R_1825,4.2,4.3,
RT_1827,R_1827,3.8,4.6,
RT_1828,R_1828,4.5,3.7,
RT_1829,R_1829,4.3,3.5,
RT_1831,R_1831,4.5,4.3,
RT_1834,R_1834,4.7,3.7,
RT_1835,R_1835,3.9,3.9,
RT_1836,R_1836,4.7,4.9,
RT_1838,R_1838,4.5,4.2,
RT_1840,R_1840,4.7,4.8,
RT_1841,R_1841,4.9,4.0,
RT_1842,R_1842,3.7,4.2,
RT_1844,R_1844,4.5,3.6,
RT_1845,R_1845,4.9,4.6,
RT_1846,R_1846,3.8,4.4,
RT_1848,R_1848,4.9,4.6,
RT_1850,R_1850,4.0,4.5,
RT_1851,R_1851,4.2,4.9,
RT_1852,R_1852,4.3,3.6,
RT_1853,R_1853,4.6,4.0,
RT_1854,R_1854,4.1,4.5,
RT_1858,R_1858,4.9,4.3,
RT_1859,R_1859,4.7,4.4,
RT_1860,R_1860,3.7,5.0,
RT_1861,R_1861,4.7,4.0,
RT_1862,R_1862,4.1,3.8,
RT_1863,R_1863,4.9,4.0,
RT_1864,R_1864,4.5,4.9,
RT_1866,R_1866,3.9,3.5,
RT_1867,R_1867,4.0,3.6,
RT_1868,R_1868,4.8,3.9,
RT_1869,R_1869,4.8,3.6,
RT_1870,R_1870,4.5,4.9,
RT_1871,R_1871,4.2,4.8,
RT_1872,R_1872,4.4,4.8,
RT_1873,R_1873,4.6,4.1,
RT_1878,R_1878,5.0,4.2,
RT_1879,R_1879,4.3,4.5,
RT_1880,R_1880,4.8,3.6,
RT_1881,R_1881,3.6,4.1,
RT_1883,R_1883,3.6,4.6,
RT_1884,R_1884,4.5,4.8,
RT_1885,R_1885,4.6,4.2,
RT_1886,R_1886,4.4,4.9,
RT_1887,R_1887,5.0,4.8,
RT_1888,R_1888,4.4,4.2,
RT_1889,R_1889,4.8,3.5,
RT_1890,R_1890,3.6,4.4,
RT_1891,R_1891,4.6,3.8,
RT_1892,R_1892,4.9,4.4,
RT_1893,R_1893,4.3,4.7,
RT_1894,R_1894,4.3,4.7,
RT_1895,R_1895,4.7,5.0,
RT_1898,R_1898,3.8,4.8,
RT_1900,R_1900,3.7,3.8,
RT_1901,R_1901,3.8,4.8,
RT_1902,R_1902,5.0,4.1,
RT_1903,R_1903,4.7,4.7,
RT_1905,R_1905,4.0,4.3,
RT_1906,R_1906,4.4,4.3,
RT_1907,R_1907,4.9,4.6,
RT_1908,R_1908,4.7,4.3,
RT_1909,R_1909,4.7,3.8,
RT_1910,R_1910,4.0,3.7,
RT_1912,R_1912,4.0,4.6,
RT_1913,R_1913,3.7,4.7,
RT_1914,R_1914,4.6,4.7,
RT_1915,R_1915,4.0,4.6,
RT_1916,R_1916,4.3,4.0,
RT_1917,R_1917,4.0,4.3,
RT_1919,R_1919,4.5,3.7,
RT_1922,R_1922,4.5,4.4,
RT_1928,R_1928,3.7,3.6,
RT_1929,R_1929,4.1,4.9,
RT_1930,R_1930,4.4,5.0,
RT_1931,R_1931,3.8,3.8,
RT_1932,R_1932,3.9,3.9,
RT_1934,R_1934,4.6,4.9,
RT_1935,R_1935,4.1,3.7,
RT_1937,R_1937,4.3,5.0,
RT_1938,R_1938,4.1,4.9,
RT_1939,R_1939,3.6,4.1,
RT_1940,R_1940,3.7,3.9,
RT_1941,R_1941,4.4,4.4,
RT_1942,R_1942,3.7,4.8,
RT_1944,R_1944,3.9,4.2,
RT_1945,R_1945,4.9,4.8,
RT_1950,R_1950,3.7,4.5,
RT_1951,R_1951,3.7,4.6,
RT_1952,R_1952,3.7,4.3,
RT_1953,R_1953,4.1,4.6,
RT_1954,R_1954,4.2,3.9,
RT_1955,R_1955,4.7,4.3,
RT_1956,R_1956,4.9,4.4,
RT_1957,R_1957,4.9,4.3,
RT_1960,R_1960,3.6,4.3,
RT_1961,R_1961,4.5,4.8,
RT_1962,R_1962,3.9,3.7,
RT_1963,R_1963,3.6,4.5,
RT_1964,R_1964,3.8,3.5,
RT_1965,R_1965,3.5,4.5,
RT_1967,R_1967,4.0,4.8,
RT_1968,R_1968,4.3,4.0,
RT_1973,R_1973,4.4,4.6,
RT_1975,R_1975,4.2,4.4,
RT_1976,R_1976,4.6,4.3,
RT_1977,R_1977,4.7,3.7,
RT_1978,R_1978,3.5,4.1,
RT_1980,R_1980,4.7,5.0,
RT_1981,R_1981,4.4,3.7,
RT_1983,R_1983,4.5,4.4,
RT_1984,R_1984,4.9,3.8,
RT_1985,R_1985,4.1,4.3,
RT_1986,R_1986,4.9,4.7,
RT_1987,R_1987,4.8,4.3,
RT_1988,R_1988,3.7,5.0,
RT_1989,R_1989,4.5,5.0,
RT_1990,R_1990,5.0,4.5,
RT_1991,R_1991,3.8,4.5,
RT_1992,R_1992,4.2,4.8,
RT_1995,R_1995,4.4,3.6,
RT_1996,R_1996,4.3,4.4,
RT_1997,R_1997,3.7,3.6,
RT_1999,R_1999,3.8,3.6,
RT_2000,R_2000,3.6,4.7,
RT_2001,R_2001,4.9,4.2,
RT_2002,R_2002,4.0,4.4,
RT_2003,R_2003,4.5,5.0,
RT_2004,R_2004,4.6,4.4,
RT_2006,R_2006,4.4,4.7,
RT_2008,R_2008,4.0,4.2,
RT_2009,R_2009,4.9,4.3,
RT_2011,R_2011,3.5,4.4,
RT_2012,R_2012,4.8,3.7,
RT_2013,R_2013,4.7,4.5,
RT_2014,R_2014,3.8,3.5,
RT_2016,R_2016,3.9,4.4,
RT_2017,R_2017,4.2,4.1,
RT_2020,R_2020,3.8,4.8,
RT_2021,R_2021,4.6,3.5,
RT_2022,R_2022,3.9,4.5,
RT_2023,R_2023,4.1,3.8,
RT_2024,R_2024,4.6,4.1,
RT_2025,R_2025,4.5,4.2,
RT_2026,R_2026,4.1,3.6,
RT_2027,R_2027,5.0,4.7,
RT_2030,R_2030,4.7,5.0,
RT_2031,R_2031,5.0,4.6,
RT_2033,R_2033,3.8,3.6,
RT_2034,R_2034,4.3,4.0,
RT_2035,R_2035,4.4,3.7,
RT_2036,R_2036,3.6,4.4,
RT_2038,R_2038,4.2,4.7,
